label,handedness,lm0_x,lm0_y,lm0_z,lm1_x,lm1_y,lm1_z,lm2_x,lm2_y,lm2_z,lm3_x,lm3_y,lm3_z,lm4_x,lm4_y,lm4_z,lm5_x,lm5_y,lm5_z,lm6_x,lm6_y,lm6_z,lm7_x,lm7_y,lm7_z,lm8_x,lm8_y,lm8_z,lm9_x,lm9_y,lm9_z,lm10_x,lm10_y,lm10_z,lm11_x,lm11_y,lm11_z,lm12_x,lm12_y,lm12_z,lm13_x,lm13_y,lm13_z,lm14_x,lm14_y,lm14_z,lm15_x,lm15_y,lm15_z,lm16_x,lm16_y,lm16_z,lm17_x,lm17_y,lm17_z,lm18_x,lm18_y,lm18_z,lm19_x,lm19_y,lm19_z,lm20_x,lm20_y,lm20_z
S,Left,0.16861644387245178,0.5564397573471069,-2.7888242470908153e-07,0.23644916713237762,0.5197736024856567,-0.027011672034859657,0.2987508773803711,0.43835943937301636,-0.039835311472415924,0.29152095317840576,0.3320959210395813,-0.05131731182336807,0.23901884257793427,0.2950126826763153,-0.0588262639939785,0.2747573256492615,0.31343913078308105,-0.010713723488152027,0.29097920656204224,0.2429712563753128,-0.042408090084791183,0.27357470989227295,0.3274044394493103,-0.06011075899004936,0.2613074481487274,0.3790687322616577,-0.0665384903550148,0.23082789778709412,0.29309698939323425,-0.010867476463317871,0.2461215853691101,0.21173128485679626,-0.046506527811288834,0.2357168346643448,0.3209049105644226,-0.05765806511044502,0.226225346326828,0.3853517472743988,-0.05500069260597229,0.18749462068080902,0.28667670488357544,-0.015535485930740833,0.19606634974479675,0.22098968923091888,-0.05258966237306595,0.19593043625354767,0.3383418023586273,-0.047128744423389435,0.19019515812397003,0.40772294998168945,-0.03142017126083374,0.14107072353363037,0.2897816002368927,-0.021790580824017525,0.15453043580055237,0.22733503580093384,-0.04270567372441292,0.16205079853534698,0.3051147162914276,-0.03153831139206886,0.16041100025177002,0.35902339220046997,-0.015904109925031662
S,Left,0.17856794595718384,0.5656229853630066,-2.681337605281442e-07,0.24413949251174927,0.5338089466094971,-0.02704158052802086,0.30769461393356323,0.4546239376068115,-0.038961466401815414,0.30142953991889954,0.3528748154640198,-0.049237921833992004,0.25055131316185,0.32409948110580444,-0.05547637492418289,0.284927636384964,0.32976144552230835,-0.01377324853092432,0.30175095796585083,0.262751966714859,-0.04354318231344223,0.28228700160980225,0.3461706042289734,-0.05776657536625862,0.2708037495613098,0.3917575478553772,-0.06233343109488487,0.24093285202980042,0.30846038460731506,-0.013978454284369946,0.25747913122177124,0.23046985268592834,-0.04744374006986618,0.24396741390228271,0.33865606784820557,-0.054141998291015625,0.23511862754821777,0.3957539200782776,-0.04897619038820267,0.1971573829650879,0.30134081840515137,-0.018756885081529617,0.20727892220020294,0.24085551500320435,-0.05555788427591324,0.20468652248382568,0.35851213335990906,-0.0480700358748436,0.1997186839580536,0.42264872789382935,-0.03129670023918152,0.1501692831516266,0.3030441403388977,-0.02507469244301319,0.16272789239883423,0.24329203367233276,-0.045715924352407455,0.17020997405052185,0.32102662324905396,-0.03379588574171066,0.17086225748062134,0.3721553683280945,-0.018056057393550873
S,Left,0.19381703436374664,0.568379819393158,-2.9477135399247345e-07,0.2609708309173584,0.5333114266395569,-0.019608162343502045,0.3249235153198242,0.4614008963108063,-0.02950679138302803,0.3355869948863983,0.3658083975315094,-0.04014279320836067,0.29439178109169006,0.32104355096817017,-0.04776598513126373,0.29831284284591675,0.32793891429901123,-0.006186685990542173,0.32725808024406433,0.2631314694881439,-0.03401099517941475,0.3091333210468292,0.3448444902896881,-0.048813045024871826,0.28977978229522705,0.39678600430488586,-0.05356556549668312,0.2586555480957031,0.3088236153125763,-0.00940992496907711,0.28693485260009766,0.23563498258590698,-0.04175466671586037,0.2721950113773346,0.3458538055419922,-0.051054004579782486,0.2558538317680359,0.41095560789108276,-0.04751754179596901,0.21680393815040588,0.3023863434791565,-0.01627293787896633,0.24143746495246887,0.24178563058376312,-0.0505235493183136,0.23580104112625122,0.3576723039150238,-0.044097330421209335,0.22329658269882202,0.4254627823829651,-0.02806968241930008,0.1692463755607605,0.306361585855484,-0.024126382544636726,0.1963534951210022,0.2466583102941513,-0.044102992862463,0.20318558812141418,0.3258497416973114,-0.03246377781033516,0.19801241159439087,0.3818064033985138,-0.016506651416420937
S,Left,0.2025904804468155,0.5801995992660522,-2.815378081777453e-07,0.2704481780529022,0.5460423231124878,-0.020996760576963425,0.33746886253356934,0.48530954122543335,-0.03310568630695343,0.35363876819610596,0.39642152190208435,-0.04596411809325218,0.31404393911361694,0.35796311497688293,-0.0551273450255394,0.312852680683136,0.3377332091331482,-0.008651265874505043,0.34845224022865295,0.2878694534301758,-0.03763962164521217,0.32715779542922974,0.3708304464817047,-0.05180918797850609,0.30642154812812805,0.4099862575531006,-0.05673189461231232,0.274375855922699,0.31830161809921265,-0.011973945423960686,0.31044408679008484,0.26793622970581055,-0.046311646699905396,0.2903951108455658,0.37869754433631897,-0.05457867681980133,0.27174749970436096,0.4269624948501587,-0.05075109004974365,0.2325747013092041,0.3109031021595001,-0.01904066652059555,0.2653435170650482,0.26850777864456177,-0.05509717017412186,0.25410571694374084,0.3851664662361145,-0.04625153914093971,0.23842833936214447,0.4405161738395691,-0.028803911060094833,0.1848289668560028,0.31352534890174866,-0.027279559522867203,0.2180933654308319,0.2724010944366455,-0.04743387922644615,0.2212415486574173,0.3561634421348572,-0.034393131732940674,0.21287555992603302,0.40347999334335327,-0.017614053562283516
S,Left,0.1880209743976593,0.5880872011184692,-2.887102539261832e-07,0.24919290840625763,0.5601845979690552,-0.030473142862319946,0.31336337327957153,0.47914525866508484,-0.04399069398641586,0.3072161078453064,0.38124990463256836,-0.054705966264009476,0.25848081707954407,0.350480318069458,-0.060469850897789,0.28453919291496277,0.3430658280849457,-0.018946673721075058,0.30596452951431274,0.28072378039360046,-0.049857161939144135,0.28572624921798706,0.37374448776245117,-0.06334365904331207,0.27285265922546387,0.4169222116470337,-0.06747038662433624,0.2411717027425766,0.32712528109550476,-0.017583761364221573,0.26149383187294006,0.26081183552742004,-0.0532582625746727,0.2498481273651123,0.3763951361179352,-0.05977700650691986,0.24043509364128113,0.4258761703968048,-0.05407317727804184,0.19839799404144287,0.3261755108833313,-0.020842663943767548,0.2082342803478241,0.2742595076560974,-0.05892324075102806,0.21104629337787628,0.3953365683555603,-0.05039056017994881,0.20883403718471527,0.4516412317752838,-0.0329011045396328,0.15247076749801636,0.33456695079803467,-0.025785081088542938,0.16592848300933838,0.2879596948623657,-0.047859497368335724,0.17555858194828033,0.37017160654067993,-0.03593388944864273,0.17622047662734985,0.4155822992324829,-0.019837839528918266
S,Left,0.19392472505569458,0.5962733030319214,-2.8844291932728083e-07,0.25554758310317993,0.5687207579612732,-0.028242167085409164,0.3175644874572754,0.4867313802242279,-0.03934425115585327,0.31024545431137085,0.3834620416164398,-0.04837612807750702,0.2612185776233673,0.35378071665763855,-0.05227882042527199,0.30036383867263794,0.37021392583847046,-0.009936591610312462,0.3152693510055542,0.3021000623703003,-0.03798732906579971,0.2969282269477844,0.38502490520477295,-0.050952695310115814,0.28788140416145325,0.4225158989429474,-0.055251386016607285,0.25905531644821167,0.3503311276435852,-0.009202582761645317,0.2720473110675812,0.27510127425193787,-0.04232657328248024,0.2607514560222626,0.38261616230010986,-0.04878358170390129,0.25342416763305664,0.4298199415206909,-0.043457940220832825,0.21794191002845764,0.34372618794441223,-0.013432225212454796,0.22484996914863586,0.2817939519882202,-0.05019543692469597,0.22383202612400055,0.39875346422195435,-0.042238205671310425,0.21928058564662933,0.45564210414886475,-0.025205854326486588,0.17352160811424255,0.3435666561126709,-0.019433237612247467,0.18540501594543457,0.28776031732559204,-0.04026874527335167,0.19177167117595673,0.36533376574516296,-0.028691597282886505,0.19029295444488525,0.41103217005729675,-0.013172573409974575
S,Left,0.17804759740829468,0.6143510341644287,-2.920121460192604e-07,0.23716895282268524,0.5864372849464417,-0.027866680175065994,0.2912013530731201,0.5073148608207703,-0.0388043187558651,0.2805720269680023,0.40205931663513184,-0.048076286911964417,0.23681612312793732,0.3553315997123718,-0.05215990170836449,0.2907310128211975,0.40297767519950867,-0.007539795245975256,0.30417951941490173,0.33212679624557495,-0.037121981382369995,0.2778172791004181,0.39880502223968506,-0.051984552294015884,0.2668205499649048,0.44491201639175415,-0.05670033395290375,0.2506152093410492,0.37663933634757996,-0.006596704479306936,0.26048973202705383,0.29922616481781006,-0.04186984524130821,0.24154533445835114,0.3926563560962677,-0.050559479743242264,0.23525452613830566,0.4489556849002838,-0.04545578360557556,0.21067596971988678,0.3646814227104187,-0.011088688857853413,0.20918723940849304,0.30775442719459534,-0.04914003238081932,0.20539039373397827,0.4112655818462372,-0.045617569237947464,0.20439359545707703,0.47447720170021057,-0.03046330437064171,0.16848982870578766,0.36178717017173767,-0.01732034422457218,0.1759849339723587,0.3059496581554413,-0.039313919842243195,0.17749559879302979,0.3717229962348938,-0.031176652759313583,0.17598438262939453,0.42097973823547363,-0.01738184317946434
S,Left,0.16174137592315674,0.63568115234375,-1.61066651571673e-07,0.21477782726287842,0.5992811918258667,-0.03881091997027397,0.26006361842155457,0.5136700868606567,-0.0555422268807888,0.22800351679325104,0.4205644130706787,-0.06727232038974762,0.1728016585111618,0.4037693440914154,-0.07252951711416245,0.2541460394859314,0.3955020308494568,-0.019248083233833313,0.24909809231758118,0.3464035391807556,-0.05301894247531891,0.23383010923862457,0.42406585812568665,-0.06968370825052261,0.2321365475654602,0.4470900595188141,-0.07684698700904846,0.2105216532945633,0.37474167346954346,-0.013919593766331673,0.20096677541732788,0.3271212875843048,-0.052951451390981674,0.19708628952503204,0.4326986074447632,-0.059371285140514374,0.203499898314476,0.46087902784347534,-0.053359098732471466,0.16905173659324646,0.37241846323013306,-0.015316779725253582,0.15103024244308472,0.3338685631752014,-0.05567867308855057,0.15919306874275208,0.4388069212436676,-0.0481673926115036,0.17127616703510284,0.4745008945465088,-0.031649332493543625,0.12567543983459473,0.38195502758026123,-0.019655467942357063,0.11641904711723328,0.3530377447605133,-0.04294196516275406,0.12764179706573486,0.42198923230171204,-0.034918997436761856,0.14032645523548126,0.4518311023712158,-0.02173299342393875
S,Left,0.155830517411232,0.6266278624534607,-2.314535549885477e-07,0.20649392902851105,0.5774324536323547,-0.03884704411029816,0.24091041088104248,0.49025076627731323,-0.05503769591450691,0.20706847310066223,0.40202322602272034,-0.06531432271003723,0.15609966218471527,0.38805121183395386,-0.06912409514188766,0.23949822783470154,0.3622930645942688,-0.026171986013650894,0.21587437391281128,0.31662094593048096,-0.057692062109708786,0.21057631075382233,0.40408051013946533,-0.07485107332468033,0.219399094581604,0.42377811670303345,-0.08355800807476044,0.19326536357402802,0.3518805503845215,-0.019140157848596573,0.1730615794658661,0.30697381496429443,-0.05291157588362694,0.17463189363479614,0.41226983070373535,-0.058325331658124924,0.18395155668258667,0.43901097774505615,-0.05462582781910896,0.1515170931816101,0.3579690456390381,-0.017896810546517372,0.12731502950191498,0.31864142417907715,-0.050467152148485184,0.13767482340335846,0.4157191812992096,-0.040953345596790314,0.15304748713970184,0.45201554894447327,-0.02650979906320572,0.110760897397995,0.3781920075416565,-0.020000435411930084,0.09505114704370499,0.34518712759017944,-0.037836749106645584,0.10826297104358673,0.4066842496395111,-0.028448419645428658,0.12457774579524994,0.4387286901473999,-0.016097789630293846
S,Left,0.15609925985336304,0.6153794527053833,-2.517560346859682e-07,0.21017000079154968,0.5701233148574829,-0.033471398055553436,0.25048860907554626,0.48038193583488464,-0.04756246507167816,0.21778592467308044,0.38561421632766724,-0.058068882673978806,0.16737335920333862,0.3594391345977783,-0.06328960508108139,0.24269548058509827,0.3689092993736267,-0.013690185733139515,0.22977280616760254,0.3157205879688263,-0.043630488216876984,0.22032859921455383,0.38977980613708496,-0.0600302554666996,0.22286351025104523,0.4191039502620697,-0.06733959913253784,0.19854655861854553,0.35271358489990234,-0.010052532888948917,0.18725350499153137,0.29437217116355896,-0.044655367732048035,0.18864460289478302,0.39566266536712646,-0.05276995897293091,0.19303642213344574,0.4362446367740631,-0.049058947712183,0.158291295170784,0.35472288727760315,-0.01207728311419487,0.1388963907957077,0.3021101951599121,-0.049145158380270004,0.1506999433040619,0.4093182384967804,-0.042765531688928604,0.15986378490924835,0.46257054805755615,-0.027521057054400444,0.11622487008571625,0.37135306000709534,-0.01655932515859604,0.10443311929702759,0.3218213617801666,-0.03939298912882805,0.1165691614151001,0.3858940303325653,-0.031857166439294815,0.12608854472637177,0.42750245332717896,-0.019048675894737244
