label,handedness,lm0_x,lm0_y,lm0_z,lm1_x,lm1_y,lm1_z,lm2_x,lm2_y,lm2_z,lm3_x,lm3_y,lm3_z,lm4_x,lm4_y,lm4_z,lm5_x,lm5_y,lm5_z,lm6_x,lm6_y,lm6_z,lm7_x,lm7_y,lm7_z,lm8_x,lm8_y,lm8_z,lm9_x,lm9_y,lm9_z,lm10_x,lm10_y,lm10_z,lm11_x,lm11_y,lm11_z,lm12_x,lm12_y,lm12_z,lm13_x,lm13_y,lm13_z,lm14_x,lm14_y,lm14_z,lm15_x,lm15_y,lm15_z,lm16_x,lm16_y,lm16_z,lm17_x,lm17_y,lm17_z,lm18_x,lm18_y,lm18_z,lm19_x,lm19_y,lm19_z,lm20_x,lm20_y,lm20_z
R,Left,0.11964788287878036,0.8578906059265137,6.264990588533692e-07,0.1873968094587326,0.7997141480445862,-0.030129993334412575,0.23819482326507568,0.6673756837844849,-0.042909685522317886,0.21160881221294403,0.5389622449874878,-0.05735064297914505,0.16549474000930786,0.44832131266593933,-0.06967302411794662,0.24178041517734528,0.494713693857193,-0.011724391020834446,0.25047576427459717,0.3485705256462097,-0.0425245575606823,0.23949699103832245,0.2482825219631195,-0.06411177664995193,0.2196705937385559,0.15141087770462036,-0.07805292308330536,0.19355498254299164,0.4736042320728302,-0.02026704140007496,0.2343442440032959,0.30381008982658386,-0.057539358735084534,0.2540212869644165,0.2096509039402008,-0.07724890857934952,0.2612937092781067,0.12325707077980042,-0.08405066281557083,0.1394435614347458,0.4900300204753876,-0.034218430519104004,0.14665496349334717,0.3857991099357605,-0.09662633389234543,0.15936151146888733,0.5225620269775391,-0.10186052322387695,0.1654372364282608,0.6172770261764526,-0.08599650859832764,0.08365393429994583,0.5356156229972839,-0.04984339326620102,0.10662983357906342,0.48334231972694397,-0.10229329764842987,0.12495572119951248,0.5886321663856506,-0.10050705075263977,0.13217177987098694,0.6621173024177551,-0.08602633327245712
R,Left,0.1442488133907318,0.8284323215484619,6.215763050931855e-07,0.2122558057308197,0.7720310091972351,-0.027121607214212418,0.2628788352012634,0.645790696144104,-0.03911421820521355,0.2418687343597412,0.5241109728813171,-0.053272128105163574,0.19565071165561676,0.4409281015396118,-0.06608288735151291,0.2646070122718811,0.47460824251174927,-0.01189427636563778,0.27554768323898315,0.3400149941444397,-0.04160632938146591,0.2690640985965729,0.24421173334121704,-0.0622745081782341,0.2540737986564636,0.15265527367591858,-0.07572990655899048,0.2181483954191208,0.4575927257537842,-0.021803688257932663,0.2574710249900818,0.2994871735572815,-0.05851112678647041,0.2774728536605835,0.2080364227294922,-0.07792448252439499,0.2859502136707306,0.12418246269226074,-0.08493033051490784,0.1656786948442459,0.47716623544692993,-0.03654627501964569,0.17553803324699402,0.3781009912490845,-0.09703293442726135,0.18570594489574432,0.5104520916938782,-0.10131683200597763,0.1899990439414978,0.6011280417442322,-0.08546295762062073,0.11183196306228638,0.5253161191940308,-0.05268136411905289,0.13427886366844177,0.4715488851070404,-0.10312876105308533,0.15172286331653595,0.5728023052215576,-0.1009455993771553,0.1584789752960205,0.6446658968925476,-0.08662199974060059
R,Left,0.15662360191345215,0.8242454528808594,6.460937811425538e-07,0.2177187204360962,0.7714228630065918,-0.030299628153443336,0.26754143834114075,0.6485668420791626,-0.043836962431669235,0.2469095140695572,0.5299773216247559,-0.058728836476802826,0.20080165565013885,0.44689226150512695,-0.07129542529582977,0.2702626883983612,0.47900310158729553,-0.013457400724291801,0.27620434761047363,0.3390660881996155,-0.044455621391534805,0.2669897675514221,0.2412664294242859,-0.06536748260259628,0.24995025992393494,0.1473836600780487,-0.07870972901582718,0.22527530789375305,0.46082642674446106,-0.021816788241267204,0.26362475752830505,0.29939737915992737,-0.061356328427791595,0.2830929160118103,0.20785915851593018,-0.08145970106124878,0.29109856486320496,0.12355273962020874,-0.08753292262554169,0.17509427666664124,0.47808486223220825,-0.0352933444082737,0.18058162927627563,0.38364070653915405,-0.09764203429222107,0.19092582166194916,0.5211291909217834,-0.10020575672388077,0.19652336835861206,0.61202073097229,-0.08192453533411026,0.12412745505571365,0.5239505767822266,-0.05060097202658653,0.1424141824245453,0.47557806968688965,-0.10050429403781891,0.15642134845256805,0.5779866576194763,-0.09620865434408188,0.1616067737340927,0.6443462371826172,-0.07998627424240112
R,Left,0.1594705879688263,0.8216292262077332,5.613231905954308e-07,0.21755541861057281,0.76826012134552,-0.029413273558020592,0.2578243315219879,0.6529128551483154,-0.041974615305662155,0.23439151048660278,0.5399985909461975,-0.05557926371693611,0.1949443370103836,0.4582110047340393,-0.06731664389371872,0.2718416154384613,0.48986873030662537,-0.012859255075454712,0.2758024036884308,0.35555794835090637,-0.04146622121334076,0.2652706801891327,0.26381027698516846,-0.061765156686306,0.24708141386508942,0.17479541897773743,-0.07509828358888626,0.22818194329738617,0.47085678577423096,-0.019757194444537163,0.26319703459739685,0.31683170795440674,-0.05491190031170845,0.27609947323799133,0.22597438097000122,-0.07433108240365982,0.27948033809661865,0.142027348279953,-0.08142971992492676,0.179360494017601,0.4886389672756195,-0.0315922275185585,0.1762828379869461,0.3884541988372803,-0.08994153141975403,0.18596065044403076,0.5123447179794312,-0.09661363065242767,0.19440802931785583,0.6002150177955627,-0.08301880210638046,0.12945255637168884,0.5338935256004333,-0.044989969581365585,0.13980430364608765,0.48321956396102905,-0.09584510326385498,0.15530970692634583,0.5789986848831177,-0.09680287539958954,0.1660361886024475,0.6472910046577454,-0.08472564071416855
R,Left,0.16483761370182037,0.7835402488708496,6.403690804290818e-07,0.2291632443666458,0.7248526811599731,-0.028766602277755737,0.27232933044433594,0.6033818125724792,-0.04111969843506813,0.2526510953903198,0.49390682578086853,-0.054313939064741135,0.20954014360904694,0.4197307229042053,-0.06574536859989166,0.2627960741519928,0.44975078105926514,-0.01671499013900757,0.2703738510608673,0.3224451243877411,-0.04394722729921341,0.2624891698360443,0.23251798748970032,-0.061665087938308716,0.24858692288398743,0.1473991572856903,-0.07292097806930542,0.2192380428314209,0.43703195452690125,-0.023539789021015167,0.25118109583854675,0.28305307030677795,-0.05695773661136627,0.2709099054336548,0.19568297266960144,-0.07301954925060272,0.2807086408138275,0.1218932569026947,-0.07806193828582764,0.17154556512832642,0.4579029083251953,-0.034978821873664856,0.18423521518707275,0.3752690553665161,-0.09016839414834976,0.1993088722229004,0.4954027831554413,-0.09372970461845398,0.20582978427410126,0.5811959505081177,-0.07867296040058136,0.12403810769319534,0.5040044188499451,-0.048013683408498764,0.14819441735744476,0.45687147974967957,-0.09237698465585709,0.16797760128974915,0.5456961393356323,-0.08973550796508789,0.1750507354736328,0.6113959550857544,-0.07641877979040146
R,Left,0.175494983792305,0.7852863073348999,6.352087211780599e-07,0.2383580207824707,0.729314923286438,-0.03023953177034855,0.28205910325050354,0.6122421026229858,-0.04246688261628151,0.2687440514564514,0.5072735548019409,-0.055187538266181946,0.23027536273002625,0.43378695845603943,-0.06605514883995056,0.2697147727012634,0.45201724767684937,-0.018150990828871727,0.2800675332546234,0.3281779885292053,-0.045033570379018784,0.27433639764785767,0.24217690527439117,-0.06188077852129936,0.26269805431365967,0.1595185399055481,-0.07211016118526459,0.227299302816391,0.43938279151916504,-0.0236954465508461,0.26111871004104614,0.291086345911026,-0.05616515874862671,0.2818419337272644,0.20651599764823914,-0.07106813788414001,0.29324233531951904,0.13510262966156006,-0.07516925781965256,0.18096111714839935,0.459693968296051,-0.034050103276968,0.19793102145195007,0.3859816789627075,-0.08831894397735596,0.2147628217935562,0.5053370594978333,-0.09278164058923721,0.223727285861969,0.5917883515357971,-0.07842011004686356,0.1347566843032837,0.5053561925888062,-0.04625513777136803,0.16166651248931885,0.46768903732299805,-0.09027625620365143,0.1845567524433136,0.5542975068092346,-0.08950768411159515,0.19593265652656555,0.6185965538024902,-0.07757101953029633
R,Left,0.17752736806869507,0.78875732421875,6.2936067024566e-07,0.23938468098640442,0.7365624904632568,-0.0283362939953804,0.28354230523109436,0.6225590705871582,-0.03981538116931915,0.2697930932044983,0.5163605213165283,-0.05220312625169754,0.2314232438802719,0.4408188760280609,-0.06281635910272598,0.2780166268348694,0.4678437411785126,-0.015789054334163666,0.2886430621147156,0.33973073959350586,-0.0418073944747448,0.2831360399723053,0.2508433163166046,-0.058386556804180145,0.2727975845336914,0.1668628752231598,-0.06868579983711243,0.23681193590164185,0.45275890827178955,-0.022254137322306633,0.27042514085769653,0.30109739303588867,-0.05425625294446945,0.291928231716156,0.21710115671157837,-0.06934665143489838,0.3049640655517578,0.14620250463485718,-0.07378190010786057,0.19052423536777496,0.47024938464164734,-0.033295296132564545,0.20708626508712769,0.38850030303001404,-0.08665312081575394,0.21808142960071564,0.5088008642196655,-0.08897261321544647,0.22152668237686157,0.593438982963562,-0.07345864176750183,0.1433652639389038,0.5124787092208862,-0.04602377861738205,0.1685853898525238,0.46417587995529175,-0.08885592222213745,0.18560336530208588,0.5524388551712036,-0.08516399562358856,0.1903887540102005,0.617041289806366,-0.07130935788154602
R,Left,0.1752474009990692,0.7863988876342773,5.788035082332499e-07,0.23563550412654877,0.7344814538955688,-0.026283806189894676,0.2788097858428955,0.624453067779541,-0.03823499009013176,0.2607423663139343,0.5160862803459167,-0.05186320096254349,0.22079843282699585,0.4401964247226715,-0.06396494805812836,0.2813997268676758,0.47106340527534485,-0.01251236442476511,0.2902916967868805,0.3477588891983032,-0.03988939896225929,0.2832961976528168,0.2610360383987427,-0.05870215594768524,0.26954564452171326,0.17739015817642212,-0.07069981843233109,0.2404574602842331,0.45457810163497925,-0.020316025242209435,0.27512091398239136,0.3098168969154358,-0.053218696266412735,0.2937469184398651,0.22522687911987305,-0.07023697346448898,0.30257025361061096,0.14939221739768982,-0.07610926777124405,0.1938830316066742,0.4717786908149719,-0.032641589641571045,0.20228765904903412,0.385623037815094,-0.08605007827281952,0.21137455105781555,0.5028281211853027,-0.08905397355556488,0.21530555188655853,0.5852620601654053,-0.07415217161178589,0.1466776430606842,0.5148855447769165,-0.04654133319854736,0.16582545638084412,0.4675760269165039,-0.08971711248159409,0.18052421510219574,0.5547778010368347,-0.08641748875379562,0.18544095754623413,0.6182050704956055,-0.07274520397186279
R,Left,0.19595423340797424,0.7891255617141724,6.532178531415411e-07,0.25451382994651794,0.7399279475212097,-0.027834568172693253,0.2998698651790619,0.6268134117126465,-0.03964376822113991,0.29486921429634094,0.525720477104187,-0.05234194174408913,0.25808408856391907,0.45786991715431213,-0.0630820170044899,0.28579896688461304,0.46633997559547424,-0.018358636647462845,0.2989456057548523,0.34808528423309326,-0.04581443592905998,0.29594773054122925,0.2665032744407654,-0.0626268982887268,0.28677013516426086,0.18714872002601624,-0.0724954754114151,0.24532166123390198,0.4518533945083618,-0.02443493716418743,0.2818273603916168,0.31265687942504883,-0.058112312108278275,0.3058122396469116,0.22983691096305847,-0.07348109036684036,0.3200800120830536,0.15900439023971558,-0.07752567529678345,0.2003014087677002,0.4685836136341095,-0.03476959839463234,0.2243751436471939,0.4038057327270508,-0.0874234214425087,0.2390536218881607,0.5202412605285645,-0.09046817570924759,0.2451130598783493,0.6030911207199097,-0.07544375956058502,0.15666934847831726,0.5103076100349426,-0.046982523053884506,0.18966278433799744,0.4877164363861084,-0.08873406797647476,0.2104002982378006,0.574186384677887,-0.08733543008565903,0.21851958334445953,0.634844183921814,-0.07505156099796295
R,Left,0.188882514834404,0.7926086187362671,6.226401865205844e-07,0.24995343387126923,0.7383328676223755,-0.028004802763462067,0.291707307100296,0.6269949078559875,-0.040375854820013046,0.2765223979949951,0.5212820172309875,-0.05385958403348923,0.23806072771549225,0.4452631175518036,-0.06577181816101074,0.2873762249946594,0.47356393933296204,-0.016259727999567986,0.2971249222755432,0.3498764634132385,-0.04288852959871292,0.29142647981643677,0.261968731880188,-0.059790004044771194,0.2808980941772461,0.1787005364894867,-0.07034038007259369,0.24631205201148987,0.4593289792537689,-0.02308763563632965,0.2794129252433777,0.3125269412994385,-0.056077491492033005,0.3001056909561157,0.22865524888038635,-0.07153227925300598,0.31303197145462036,0.15709549188613892,-0.07629130035638809,0.20094814896583557,0.47832196950912476,-0.03438208997249603,0.2154550403356552,0.3995060920715332,-0.08843724429607391,0.22624270617961884,0.5169285535812378,-0.09105043858289719,0.2308783382177353,0.6002545952796936,-0.07576878368854523,0.15544280409812927,0.5227770209312439,-0.04726265370845795,0.17719021439552307,0.47482016682624817,-0.09073023498058319,0.1944013088941574,0.561788022518158,-0.08750098198652267,0.20070520043373108,0.6263588666915894,-0.07394330948591232
