label,handedness,lm0_x,lm0_y,lm0_z,lm1_x,lm1_y,lm1_z,lm2_x,lm2_y,lm2_z,lm3_x,lm3_y,lm3_z,lm4_x,lm4_y,lm4_z,lm5_x,lm5_y,lm5_z,lm6_x,lm6_y,lm6_z,lm7_x,lm7_y,lm7_z,lm8_x,lm8_y,lm8_z,lm9_x,lm9_y,lm9_z,lm10_x,lm10_y,lm10_z,lm11_x,lm11_y,lm11_z,lm12_x,lm12_y,lm12_z,lm13_x,lm13_y,lm13_z,lm14_x,lm14_y,lm14_z,lm15_x,lm15_y,lm15_z,lm16_x,lm16_y,lm16_z,lm17_x,lm17_y,lm17_z,lm18_x,lm18_y,lm18_z,lm19_x,lm19_y,lm19_z,lm20_x,lm20_y,lm20_z
A,Right,0.7665805816650391,0.6208409070968628,-5.761540364801476e-07,0.6954737901687622,0.6127548217773438,-0.025594064965844154,0.6340715289115906,0.5244995355606079,-0.03153690695762634,0.6063443422317505,0.4194878339767456,-0.034442197531461716,0.6038081645965576,0.3385530114173889,-0.028614502400159836,0.6481981873512268,0.4007061719894409,-0.008264378644526005,0.6361738443374634,0.3495919406414032,-0.027840618044137955,0.6594122052192688,0.44498559832572937,-0.030446240678429604,0.6645822525024414,0.44488540291786194,-0.032398879528045654,0.6940752863883972,0.3767811059951782,-0.003884947393089533,0.6779708862304688,0.33211246132850647,-0.02980961836874485,0.6931512951850891,0.4466542899608612,-0.028549447655677795,0.6945294737815857,0.43481162190437317,-0.0229949913918972,0.7380568981170654,0.3705258369445801,-0.0043016704730689526,0.7245244979858398,0.3205500841140747,-0.029449302703142166,0.7300363779067993,0.4295566976070404,-0.010805069468915462,0.7343711853027344,0.42732447385787964,0.006158170755952597,0.7789560556411743,0.3663073182106018,-0.007165172137320042,0.7675349712371826,0.33755388855934143,-0.017563452944159508,0.7648018598556519,0.41312330961227417,-0.0036869484465569258,0.7678520679473877,0.4162263572216034,0.008734514936804771
A,Right,0.8234131932258606,0.5710370540618896,-5.689481099580007e-07,0.757098913192749,0.5580090284347534,-0.03119882568717003,0.6980845928192139,0.47257426381111145,-0.03958909586071968,0.6728280782699585,0.36418893933296204,-0.045411355793476105,0.6738335490226746,0.28209206461906433,-0.04227076843380928,0.7151273488998413,0.3482964336872101,-0.002058527898043394,0.7110028266906738,0.29048797488212585,-0.02848072350025177,0.7295438051223755,0.3826223909854889,-0.03510491922497749,0.7319559454917908,0.389316201210022,-0.037321556359529495,0.7585369944572449,0.32999730110168457,0.001441669650375843,0.7530969977378845,0.27851301431655884,-0.029356198385357857,0.7636197805404663,0.3928892910480499,-0.03030022792518139,0.7591843605041504,0.3806098997592926,-0.023508312180638313,0.8006698489189148,0.32379037141799927,-0.0025574383325874805,0.7985112071037292,0.27150970697402954,-0.03563551977276802,0.8002159595489502,0.3793215751647949,-0.02148779109120369,0.7971047759056091,0.3757403790950775,-0.004100916441529989,0.842791736125946,0.3232278823852539,-0.009593027643859386,0.8394755721092224,0.283713698387146,-0.027029557153582573,0.8358749747276306,0.35863828659057617,-0.01626344956457615,0.8342244029045105,0.3685426115989685,-0.0035405359230935574
A,Right,0.7479802966117859,0.6279023289680481,-5.614172664536454e-07,0.6763252019882202,0.6221263408660889,-0.02136450633406639,0.614961564540863,0.540930986404419,-0.026911074295639992,0.5854219794273376,0.4484109580516815,-0.031093811616301537,0.5761256217956543,0.3741835653781891,-0.027573468163609505,0.6295809149742126,0.41865435242652893,-0.0052594635635614395,0.6081579327583313,0.38261356949806213,-0.026746602728962898,0.6358422636985779,0.47205954790115356,-0.032533351331949234,0.6431096196174622,0.4711720049381256,-0.036011699587106705,0.6715102195739746,0.39393913745880127,-0.003127738833427429,0.6469923257827759,0.3645234704017639,-0.0285322442650795,0.6669518947601318,0.4720923602581024,-0.026868892833590508,0.67193603515625,0.4585953652858734,-0.02112824097275734,0.7129104137420654,0.38723668456077576,-0.0058390675112605095,0.6917877793312073,0.3508700132369995,-0.030715784057974815,0.701927661895752,0.45519280433654785,-0.012026607058942318,0.7098826169967651,0.44990530610084534,0.005342540331184864,0.7499602437019348,0.384387731552124,-0.010807611048221588,0.7336353063583374,0.36732348799705505,-0.02052677981555462,0.7310892343521118,0.43931859731674194,-0.0064973183907568455,0.7362728118896484,0.43961894512176514,0.006076801102608442
A,Right,0.7594416737556458,0.5055027008056641,-5.916003260608704e-07,0.691037654876709,0.4837091267108917,-0.024008741602301598,0.6366812586784363,0.3982858657836914,-0.031358737498521805,0.6136308312416077,0.2914883494377136,-0.03851896524429321,0.6124079823493958,0.20878544449806213,-0.03850407153367996,0.6586824655532837,0.28218522667884827,0.0026863948442041874,0.6432620882987976,0.21460400521755219,-0.02460743673145771,0.6608034372329712,0.30730488896369934,-0.034388281404972076,0.6707583665847778,0.33210164308547974,-0.03790342062711716,0.6986917853355408,0.26431983709335327,0.002693853108212352,0.684251070022583,0.20498931407928467,-0.02690756507217884,0.6952573657035828,0.31800079345703125,-0.028785625472664833,0.7007270455360413,0.326994925737381,-0.02280646748840809,0.7384544610977173,0.2606159448623657,-0.0040710680186748505,0.7280898690223694,0.1958419382572174,-0.036721281707286835,0.730538547039032,0.3076660931110382,-0.021850645542144775,0.7355325818061829,0.32766830921173096,-0.0031592308077961206,0.7808802723884583,0.2651309669017792,-0.013258860446512699,0.7688928246498108,0.21601685881614685,-0.031162191182374954,0.7629757523536682,0.2933334410190582,-0.019103778526186943,0.7640117406845093,0.31745097041130066,-0.0048791514709591866
A,Right,0.7361010313034058,0.6933063268661499,-5.636640594275377e-07,0.6717362403869629,0.6966058611869812,-0.019962603226304054,0.6104061603546143,0.6226856708526611,-0.02487376146018505,0.5811927318572998,0.531129002571106,-0.028907936066389084,0.5728168487548828,0.45893633365631104,-0.02581818960607052,0.6255099773406982,0.5035821199417114,-0.002844217699021101,0.6026463508605957,0.4716479182243347,-0.024745281785726547,0.629233181476593,0.5532985925674438,-0.030530905351042747,0.6383844614028931,0.5530584454536438,-0.033320896327495575,0.6626444458961487,0.4795161485671997,-0.0020321884658187628,0.639146625995636,0.45293718576431274,-0.026649419218301773,0.658980131149292,0.5534659028053284,-0.023867454379796982,0.6649072766304016,0.5403780341148376,-0.016820982098579407,0.7000965476036072,0.4703090190887451,-0.006588844116777182,0.6795883178710938,0.4373815357685089,-0.03226576745510101,0.6915071606636047,0.5359129309654236,-0.014184555038809776,0.7002923488616943,0.5300250053405762,0.0035632611252367496,0.736757755279541,0.4634079337120056,-0.013383708894252777,0.7192220687866211,0.4470747709274292,-0.02530178241431713,0.720008373260498,0.5176292657852173,-0.012340942397713661,0.7265066504478455,0.5195512771606445,0.00021980890596751124
A,Right,0.6926746964454651,0.7533962726593018,-5.890499323868426e-07,0.6228509545326233,0.7560464143753052,-0.01757929101586342,0.5607319474220276,0.6845719218254089,-0.021004468202590942,0.5277830362319946,0.6066831350326538,-0.02326306700706482,0.5136096477508545,0.5414752960205078,-0.017859769985079765,0.567280650138855,0.5379805564880371,-0.0018452240619808435,0.539511501789093,0.5569681525230408,-0.022079749032855034,0.5748662352561951,0.6272540092468262,-0.029786288738250732,0.5871723294258118,0.6232004761695862,-0.03467654436826706,0.6022668480873108,0.5068792104721069,-0.0026892703026533127,0.576306939125061,0.5417436957359314,-0.023938165977597237,0.6063054203987122,0.6286384463310242,-0.022611483931541443,0.6151113510131836,0.6099011898040771,-0.018313074484467506,0.6418173909187317,0.4992830157279968,-0.008292732760310173,0.617755651473999,0.5184632539749146,-0.030570518225431442,0.6362664103507996,0.6090774536132812,-0.013436769135296345,0.6475818753242493,0.5956439971923828,0.0020109321922063828,0.6793826222419739,0.5033773183822632,-0.016408976167440414,0.6603870987892151,0.5217577815055847,-0.027984939515590668,0.6631222367286682,0.5876477360725403,-0.01646958477795124,0.6709064245223999,0.5824233889579773,-0.005154195241630077
A,Right,0.7671782970428467,0.6758580803871155,-5.483468612510478e-07,0.6963976621627808,0.6732165813446045,-0.02571846917271614,0.6352119445800781,0.588979959487915,-0.03180763125419617,0.6081733107566833,0.4892116189002991,-0.034282997250556946,0.6048139929771423,0.41114339232444763,-0.028151782229542732,0.6482336521148682,0.4636523127555847,-0.01018567755818367,0.6371253728866577,0.4224760830402374,-0.02894691377878189,0.6592379808425903,0.5125845074653625,-0.031703509390354156,0.6640238165855408,0.511492133140564,-0.0340108722448349,0.6925528645515442,0.43983766436576843,-0.005398819223046303,0.6766167879104614,0.4033151865005493,-0.03063860349357128,0.6922215223312378,0.5136581063270569,-0.029622511938214302,0.6939468383789062,0.5012024641036987,-0.0246382225304842,0.7349106669425964,0.4333655834197998,-0.005107362754642963,0.7217767238616943,0.39034605026245117,-0.029406655579805374,0.7276678681373596,0.49541735649108887,-0.011351716704666615,0.7322216033935547,0.49157965183258057,0.004657129291445017,0.7742720246315002,0.42850780487060547,-0.0072638834826648235,0.7639757394790649,0.4053271412849426,-0.017500940710306168,0.7615245580673218,0.48030343651771545,-0.00411857757717371,0.7637699842453003,0.4824059307575226,0.007655596826225519
A,Right,0.7089094519615173,0.7917248010635376,-5.502179192262702e-07,0.6461239457130432,0.8027173280715942,-0.02466977760195732,0.5838053822517395,0.7497075796127319,-0.03245622292160988,0.5449182987213135,0.6873317956924438,-0.03863895311951637,0.5292077660560608,0.6213153600692749,-0.03784726560115814,0.5815584659576416,0.5944421291351318,-0.0014025932177901268,0.5559450387954712,0.63531494140625,-0.025229303166270256,0.5891907811164856,0.6954969167709351,-0.03660767897963524,0.6055222749710083,0.6932225227355957,-0.04272399842739105,0.6112889051437378,0.5557727217674255,-0.0009159240289591253,0.5923515558242798,0.6216922998428345,-0.02413089945912361,0.6223965287208557,0.697006106376648,-0.025142356753349304,0.6330309510231018,0.6760929226875305,-0.021541807800531387,0.6492276191711426,0.5467444062232971,-0.006749192252755165,0.6326237320899963,0.6018064618110657,-0.033426932990550995,0.6506887674331665,0.6788805723190308,-0.020398901775479317,0.6599395275115967,0.6607844829559326,-0.005939106922596693,0.6883394718170166,0.552625298500061,-0.015907375141978264,0.6732897162437439,0.591025173664093,-0.03132886812090874,0.6761963963508606,0.652847170829773,-0.022454291582107544,0.6815969944000244,0.6532971262931824,-0.01173174474388361
A,Right,0.6752211451530457,0.6895037889480591,-5.587083364844148e-07,0.6070481538772583,0.6895416378974915,-0.022675300016999245,0.5447177290916443,0.6203737258911133,-0.030099600553512573,0.5072264075279236,0.5401753187179565,-0.03538720682263374,0.4951893389225006,0.46734821796417236,-0.03282945230603218,0.5555167198181152,0.4667970538139343,-0.006799973081797361,0.5252231359481812,0.48010891675949097,-0.02736395224928856,0.5593550205230713,0.5554050207138062,-0.035817403346300125,0.5732899904251099,0.5550699234008789,-0.04182783514261246,0.5921716094017029,0.4345187246799469,-0.004846903495490551,0.5631452202796936,0.46817928552627563,-0.026215916499495506,0.5915417075157166,0.5577346682548523,-0.025386668741703033,0.6024355292320251,0.5403233170509338,-0.022228850051760674,0.6325421333312988,0.43052998185157776,-0.007792219985276461,0.6067062616348267,0.44978299736976624,-0.02956368587911129,0.6223616003990173,0.540714681148529,-0.01181267574429512,0.6351545453071594,0.5287425518035889,0.0033587843645364046,0.6701494455337524,0.43862876296043396,-0.0136548588052392,0.6481001973152161,0.45594850182533264,-0.024849629029631615,0.648346483707428,0.5219907760620117,-0.013467371463775635,0.6568816900253296,0.518025815486908,-0.002812848659232259
A,Right,0.7758172750473022,0.6241174936294556,-5.362747970139026e-07,0.7105043530464172,0.6065165996551514,-0.028408346697688103,0.6537887454032898,0.5217384696006775,-0.035944581031799316,0.6292006373405457,0.42265504598617554,-0.04056062549352646,0.6338903903961182,0.34275686740875244,-0.03650974482297897,0.673272430896759,0.40360936522483826,-0.0041137621738016605,0.6671856641769409,0.35825932025909424,-0.026890702545642853,0.6828898191452026,0.44856709241867065,-0.03218970447778702,0.6859569549560547,0.4484347701072693,-0.034669533371925354,0.717559814453125,0.3869837522506714,0.00017223968461621553,0.7097463607788086,0.3449558913707733,-0.027689123526215553,0.7179308533668518,0.45657485723495483,-0.027642711997032166,0.7171591520309448,0.44190719723701477,-0.0213604923337698,0.7588767409324646,0.3851892054080963,-0.0017882101237773895,0.7535126209259033,0.34306302666664124,-0.03044269233942032,0.7530643939971924,0.44497472047805786,-0.015912136062979698,0.753280520439148,0.4366872012615204,0.00024375016801059246,0.7981942296028137,0.38573208451271057,-0.006392833776772022,0.7920289039611816,0.35789036750793457,-0.019226739183068275,0.7863909006118774,0.4277969300746918,-0.0075649782083928585,0.7863906621932983,0.4304986298084259,0.004465581849217415
